time,open,high,low,close,volume
2020-01-06,4.0,4.0,4.0,4.0,0
2020-01-07,4.0,4.0,4.0,4.0,0
2020-01-08,4.0,4.0,4.0,4.0,0
2020-01-09,4.0,4.0,4.0,4.0,0
2020-01-10,4.0,4.0,4.0,4.0,0
2020-01-13,4.0,4.0,4.0,4.0,0
2020-01-14,4.0,4.0,4.0,4.0,0
2020-01-15,4.0,4.0,4.0,4.0,0
2020-01-16,4.0,4.0,4.0,4.0,0
2020-01-17,4.0,4.0,4.0,4.0,0
2020-01-20,4.0,4.0,4.0,4.0,0
2020-01-21,4.0,4.0,4.0,4.0,0
2020-01-22,4.0,4.0,4.0,4.0,0
2020-01-30,4.0,4.0,4.0,4.0,0
2020-01-31,4.0,4.0,4.0,4.0,0
2020-02-03,4.0,4.0,4.0,4.0,0
2020-02-04,4.0,4.0,4.0,4.0,0
2020-02-05,4.0,4.0,4.0,4.0,0
2020-02-06,4.0,4.0,4.0,4.0,0
2020-02-07,4.0,4.0,4.0,4.0,0
2020-02-10,4.0,4.0,4.0,4.0,0
2020-02-11,4.0,4.0,4.0,4.0,0
2020-02-12,4.0,4.0,4.0,4.0,0
2020-02-13,4.0,4.0,4.0,4.0,0
2020-02-14,4.0,4.0,4.0,4.0,0
2020-02-17,4.0,4.0,4.0,4.0,0
2020-02-18,4.0,4.0,4.0,4.0,0
2020-02-19,4.0,4.0,4.0,4.0,0
2020-02-20,4.0,4.0,4.0,4.0,0
2020-02-21,4.0,4.0,4.0,4.0,0
2020-02-24,4.0,4.0,4.0,4.0,0
2020-02-25,4.0,4.0,4.0,4.0,0
2020-02-26,4.0,4.0,4.0,4.0,0
2020-02-27,4.0,4.0,4.0,4.0,0
2020-02-28,4.0,4.0,4.0,4.0,0
2020-03-02,4.0,4.0,4.0,4.0,0
2020-03-03,4.0,4.0,4.0,4.0,0
2020-03-04,4.0,4.0,4.0,4.0,0
2020-03-05,4.0,4.0,4.0,4.0,0
2020-03-06,4.0,4.0,4.0,4.0,100
2020-03-09,4.0,4.0,4.0,4.0,0
2020-03-10,4.0,4.0,4.0,4.0,0
2020-03-11,4.0,4.0,4.0,4.0,0
2020-03-12,4.0,4.0,4.0,4.0,0
2020-03-13,4.0,4.0,4.0,4.0,0
2020-03-16,4.0,4.0,4.0,4.0,0
2020-03-17,4.0,4.0,4.0,4.0,0
2020-03-18,4.0,4.0,4.0,4.0,0
2020-03-19,4.0,4.0,4.0,4.0,0
2020-03-20,4.0,4.0,4.0,4.0,0
2020-03-23,4.0,4.0,4.0,4.0,0
2020-03-24,4.0,4.0,4.0,4.0,0
2020-03-25,4.0,4.0,4.0,4.0,0
2020-03-26,4.0,4.0,4.0,4.0,0
2020-03-27,4.0,4.0,4.0,4.0,0
2020-03-30,4.0,4.0,4.0,4.0,0
2020-03-31,4.0,4.0,4.0,4.0,0
2020-04-01,4.0,4.0,4.0,4.0,0
2020-04-03,4.0,4.0,4.0,4.0,0
2020-04-06,4.0,4.0,4.0,4.0,0
2020-04-07,4.0,4.0,4.0,4.0,0
2020-04-08,4.0,4.0,4.0,4.0,0
2020-04-09,4.0,4.0,4.0,4.0,0
2020-04-10,4.0,4.0,4.0,4.0,0
2020-04-13,4.0,4.0,4.0,4.0,0
2020-04-14,4.0,4.0,4.0,4.0,0
2020-04-15,4.0,4.0,4.0,4.0,0
2020-04-16,4.0,4.0,4.0,4.0,0
2020-04-17,4.6,4.6,4.6,4.6,100
2020-04-20,4.6,4.6,4.6,4.6,0
2020-04-21,4.6,4.6,4.6,4.6,0
2020-04-22,4.6,4.6,4.6,4.6,0
2020-04-23,4.6,4.6,4.6,4.6,0
2020-04-24,4.6,4.6,4.6,4.6,0
2020-04-27,4.6,4.6,4.6,4.6,0
2020-04-28,4.6,4.6,4.6,4.6,0
2020-04-29,4.6,4.6,4.6,4.6,0
2020-05-04,4.6,4.6,4.6,4.6,0
2020-05-05,4.6,4.6,4.6,4.6,0
2020-05-06,4.6,4.6,4.6,4.6,0
2020-05-07,4.6,4.6,4.6,4.6,0
2020-05-08,4.6,4.6,4.6,4.6,0
2020-05-11,4.6,4.6,4.6,4.6,0
2020-05-12,4.6,4.6,4.6,4.6,0
2020-05-13,4.6,4.6,4.6,4.6,0
2020-05-14,4.6,4.6,4.6,4.6,0
2020-05-15,4.6,4.6,4.6,4.6,0
2020-05-18,4.6,4.6,4.6,4.6,0
2020-05-19,4.6,4.6,4.6,4.6,0
2020-05-20,4.6,4.6,4.6,4.6,0
2020-05-21,4.6,4.6,4.6,4.6,0
2020-05-22,4.0,4.0,4.0,4.0,10000
2020-05-25,4.0,4.0,4.0,4.0,0
2020-05-26,4.0,4.0,4.0,4.0,0
2020-05-27,4.0,4.0,4.0,4.0,0
2020-05-28,4.0,4.0,4.0,4.0,0
2020-05-29,4.3,4.3,3.4,3.4,7100
2020-06-01,3.4,3.4,3.4,3.4,0
2020-06-02,3.4,3.4,3.4,3.4,0
2020-06-03,3.4,3.4,3.4,3.4,0
2020-06-04,3.4,3.4,3.4,3.4,0
2020-06-05,3.9,3.9,3.8,3.9,20100
2020-06-08,3.9,3.9,3.9,3.9,0
2020-06-09,3.9,3.9,3.9,3.9,0
2020-06-10,3.9,3.9,3.9,3.9,0
2020-06-11,3.9,3.9,3.9,3.9,0
2020-06-12,4.4,4.4,4.0,4.4,7400
2020-06-15,4.3,4.3,4.3,4.4,0
2020-06-16,4.3,4.3,4.3,4.4,0
2020-06-17,4.3,4.3,4.3,4.4,0
2020-06-18,4.3,4.3,4.3,4.4,0
2020-06-19,4.3,4.3,4.3,4.4,88
2020-06-22,4.3,4.3,4.3,4.4,0
2020-06-23,4.3,4.3,4.3,4.4,0
2020-06-24,4.3,4.3,4.3,4.4,0
2020-06-25,4.3,4.3,4.3,4.4,0
2020-06-26,3.7,3.7,3.7,3.7,3400
2020-06-29,3.7,3.7,3.7,3.7,0
2020-06-30,3.7,3.7,3.7,3.7,0
2020-07-01,3.7,3.7,3.7,3.7,0
